num_debate,canal,username,fecha,comentario,num_likes
3,unotv,anaelizabeth.2495,19/05/2024,No le creo a ninguno.,9
3,unotv,50epilef,19/05/2024,"Dra Claudia Sheinbaum aplanadora pesan sus palabras , Vencedora de este Debate, Xochilt Galvez hueca y sin peso su palabreria por la corrupcion que representa",10
3,unotv,CarmenLopez-23,19/05/2024,"A xochitl siempre la apoyaron en los tres debates porque son del prian, la dejaron todo el tiempo que se portara tan bajo como ellos se portan, igual que los conductores que apoyan a xochitl, los programuchos baratos y bajos igual que ella, aferrados a sus mentiras en toda potencia",4
3,unotv,gabinocordobajuarez-ht4vo,19/05/2024,Todos kieren el hueso pero nadie dice ke baje la gasolina,5
3,unotv,valemadres302,19/05/2024,Primera vez que Máynez sonríe de vdd en todo el debate 1:37:02 jajajajajaja,5
3,unotv,giselavillalobos1038,19/05/2024,Ayuda para Guanajuato por favor.,6
3,unotv,GabyRomasteriSanz,19/05/2024,"Xochitl en lugar de decir las propuestas le tira a Claudia, ya que madure la sra.",17
3,unotv,melanypulidobojorquez8259,19/05/2024,El debate comienza en el minuto 38,14
3,unotv,emanueloaxacaalejandro7562,19/05/2024,Chale ya se ve amlove,2
3,unotv,Rowd-sy3kv,19/05/2024,El debate inicia en el minuto 33:00,3
3,unotv,Faus_Zurfes,19/05/2024,Xóchitl le tira demasiado a clauida xd,12
3,unotv,user-uv3ui2lk4f,19/05/2024,Pierde prian,8
3,unotv,user-uv3ui2lk4f,19/05/2024,Bsmps. S gsnar. Claudia,2
3,unotv,renegonzalez2978,19/05/2024,Xochitl es una señora muy infantil con sus letreritos,19
3,unotv,alejandrolozano9272,19/05/2024,"Que bueno es Sebastian Ramirez en las mesas, no lo habia escuchado, se cotorreó toda la noche al representante del PRIAN",3
3,unotv,Chemstaktico,19/05/2024,Solo saben leer,4
3,unotv,emiliacorrales7216,19/05/2024,pero a mí jamás me ha llegado una encuesta telefónica jajajajajajja,6
3,unotv,LuisRivera-ev1dk,19/05/2024,Yo propongo dejar de llamar narcos y se les llame agricultores,4
3,unotv,christiancruz9770,19/05/2024,Que gueva da la cochilt .,8
3,unotv,valerializethe3732,19/05/2024,VIVAAAA MAYNEZ,13
3,unotv,arturochavez6321,19/05/2024,Qué madrina le pusieron a la innombrable,8
3,unotv,AndresMarquez-sy1vw,19/05/2024,"Que el Infonavit construya más viviendas, y los medianos que la podemos obtener de cualquier nivel o solo va ser para los trabajadores de gobierno y sector privado como ahorita, mediocres sus comentarios… dos que me dices del valor del dólar y la moneda mexicanos puede estar en su mejor momento pero el interés y la alza de los productos están por los cielos, relaciones exteriores en cuestión de atención a la ciudadanía es un asco, pueden tener muy buenas relacion con altos mandos pero necesitamos atención también nosotros, ejemplo en usa ningun mald*** consulado tiene citas para trámites",3
3,unotv,carlossanchezramos4577,19/05/2024,"La vivienda tiene una política mediocre y el único en tocar ese tema de forma superficial es Maynez. La política de vivienda social de Alemania o Francia son fuertes, se puede aprender mucho de ahí, es muuuuy diferente a la vivienda “social” que hay en Mexico. México no construye casas habitables, dignas ni bien ubicadas y no esta regulada la vivienda social en pro de beneficiar a la población sino a los constructores (de ahí que Maynez habla del cartel inmobiliario). Hubiera sido interesante ver que proponen para construir vivienda social que no sea abandonada, sino por el contrario muy deseada. ¿Que se puede hacer para reducir el abandono de las colonias de vivienda social? Ahí tienen material de alto impacto para millones de personas que compraron una casa deseando hacerla un hogar, no un sueño roto.",6
3,unotv,ShadowTheNightmare,19/05/2024,"Yo estoy entre maynez y claudia porque pues xochitl Si dijieron que estaba en contra de los programas sociales porque ahora se preocupa aparte porque si gana ella no darán becas porque las becas están para apoyar nos a todos y ella no quiere apoyarnos aparte porque, si ella gana solo ella tendrá su dinero y sus propios programas sin ayudar a nadie y solo quedarse con el dinero para apoyar a su partido sin ayudar a los que necesitan dinero para comer y tener un buen hogar",8
3,unotv,carlihooli3377,19/05/2024,"¿Por qué no le pusieron ninguna penalización a Xóchitl si no siguió las reglas del debate? Le repiten que no enseñe carteles cuando no le toca hablar y lo sigue haciendo, no apoyo a ningún candidato ni a ningún partido, pero me preocupa una persona que no es capaz de seguir unas reglas tan sencillas como esas, siento que se burla en nuestra cara haciendo un circo en vez de dar propuestas.",35
3,unotv,user-vn8uj7yn3q,19/05/2024,Quien votara por la Galvez  No leo ardidas🫶,7
3,unotv,anayancidelacruz1695,19/05/2024,"Pobre chochil, algo tenia en la boca que no podía hablar y parecía francesa  :(  chataja magre",7
3,unotv,user-vn8uj7yn3q,19/05/2024,La Chochil  Obvio Claudia es la mejor opción y Maynez también puede gobernar pero Claudia,11
3,unotv,Skylar_84,19/05/2024,VOTEN X CLAUDIA SHEINBAUM  NO A LA CORRUPCION,9
3,unotv,rodrigocaparrosonunez391,19/05/2024,Llevan diciendo que será diferente todo en unos años desde hace décadas carteles colgados diciendo que le FUTURO SE ACERCA yo lo veo igual o peor que hace 20 años,5
