"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado"
"3.0","unotv","LuisRivera-ev1dk","19/05/2024","Yo propongo dejar de llamar narcos y se les llame agricultores","4.0","yo propongo dejar de llamar narcotraficantes y se les llame agricultores"
"3.0","unotv","christiancruz9770","19/05/2024","Que gueva da la cochilt .","8.0","que gueva da la xochitl."
"3.0","unotv","valerializethe3732","19/05/2024","VIVAAAA MAYNEZ","13.0","vivaaaa maynez"
"3.0","unotv","arturochavez6321","19/05/2024","Qué madrina le pusieron a la innombrable","8.0","qué madrina le pusieron a la innombrable"
"3.0","unotv","AndresMarquez-sy1vw","19/05/2024","Que el Infonavit construya más viviendas, y los medianos que la podemos obtener de cualquier nivel o solo va ser para los trabajadores de gobierno y sector privado como ahorita, mediocres sus comentarios… dos que me dices del valor del dólar y la moneda mexicanos puede estar en su mejor momento pero el interés y la alza de los productos están por los cielos, relaciones exteriores en cuestión de atención a la ciudadanía es un asco, pueden tener muy buenas relacion con altos mandos pero necesitamos atención también nosotros, ejemplo en usa ningun mald*** consulado tiene citas para trámites","3.0","que el infonavit construya más viviendas,y los medianos que la podemos obtener de cualquier nivel o solo va hacer para los trabajadores de gobierno y sector privado como ahorita,mediocres sus comentarios…dos que me dices del valor del dólar y la moneda mexicanos puede estar en su mejor momento pero el interés y la alza de los productos están por los cielos,relaciones exteriores en cuestión de atención a la ciudadanía es un asco,pueden tener muy buenas relacion con altos mandos pero necesitamos atención también nosotros,ejemplo en usa ningun mald***consulado tiene citas para trámites"
"3.0","unotv","carlossanchezramos4577","19/05/2024","La vivienda tiene una política mediocre y el único en tocar ese tema de forma superficial es Maynez. La política de vivienda social de Alemania o Francia son fuertes, se puede aprender mucho de ahí, es muuuuy diferente a la vivienda “social” que hay en Mexico. México no construye casas habitables, dignas ni bien ubicadas y no esta regulada la vivienda social en pro de beneficiar a la población sino a los constructores (de ahí que Maynez habla del cartel inmobiliario). Hubiera sido interesante ver que proponen para construir vivienda social que no sea abandonada, sino por el contrario muy deseada. ¿Que se puede hacer para reducir el abandono de las colonias de vivienda social? Ahí tienen material de alto impacto para millones de personas que compraron una casa deseando hacerla un hogar, no un sueño roto.","6.0","la vivienda tiene una política mediocre y el único en tocar ese tema de forma superficial es maynez.la política de vivienda social de alemania o francia son fuertes,se puede aprender mucho de ahí,es muuuuy diferente a la vivienda“social”que hay en mexico.méxico no construye casas habitables,dignas ni bien ubicadas y no esta regulada la vivienda social en favor de de beneficiar a la población sino a los constructores(de ahí que maynez habla del cartel inmobiliario).hubiera sido interesante ver que proponen para construir vivienda social que no sea abandonada,sino por el contrario muy deseada.¿que se puede hacer para reducir el abandono de las colonias de vivienda social?ahí tienen material de alto impacto para millones de personas que compraron una casa deseando hacerla un hogar,no un sueño roto."
"3.0","unotv","ShadowTheNightmare","19/05/2024","Yo estoy entre maynez y claudia porque pues xochitl Si dijieron que estaba en contra de los programas sociales porque ahora se preocupa aparte porque si gana ella no darán becas porque las becas están para apoyar nos a todos y ella no quiere apoyarnos aparte porque, si ella gana solo ella tendrá su dinero y sus propios programas sin ayudar a nadie y solo quedarse con el dinero para apoyar a su partido sin ayudar a los que necesitan dinero para comer y tener un buen hogar","8.0","yo estoy entre maynez y claudia porque pues xochitl si dijieron que estaba en contra de los programas sociales porque ahora se preocupa aparte porque si gana ella no darán becas porque las becas están para apoyar nos a todos y ella no quiere apoyarnos aparte porque,si ella gana solo ella tendrá su dinero y sus propios programas sin ayudar a nadie y solo quedarse con el dinero para apoyar a su partido sin ayudar a los que necesitan dinero para comer y tener un buen hogar"
"3.0","unotv","carlihooli3377","19/05/2024","¿Por qué no le pusieron ninguna penalización a Xóchitl si no siguió las reglas del debate? Le repiten que no enseñe carteles cuando no le toca hablar y lo sigue haciendo, no apoyo a ningún candidato ni a ningún partido, pero me preocupa una persona que no es capaz de seguir unas reglas tan sencillas como esas, siento que se burla en nuestra cara haciendo un circo en vez de dar propuestas.","35.0","¿por qué no le pusieron ninguna penalización a xochitl si no siguió las reglas del debate?le repiten que no enseñe carteles cuando no le toca hablar y lo sigue haciendo,no apoyo a ningún candidato ni a ningún partido,pero me preocupa una persona que no es capaz de seguir unas reglas tan sencillas como esas,siento que se burla en nuestra cara haciendo un circo en vez de dar propuestas."
"3.0","unotv","user-vn8uj7yn3q","19/05/2024","Quien votara por la Galvez  No leo ardidas🫶","7.0","quien votara por la galvez no leo ardidas🫶"
"3.0","unotv","anayancidelacruz1695","19/05/2024","Pobre chochil, algo tenia en la boca que no podía hablar y parecía francesa  :(  chataja magre","7.0","pobre xochitl,algo tenia en la boca que no podía hablar y parecía francesa:(chataja madre"
"3.0","unotv","user-vn8uj7yn3q","19/05/2024","La Chochil  Obvio Claudia es la mejor opción y Maynez también puede gobernar pero Claudia","11.0","la xochitl obvio claudia es la mejor opción y maynez también puede gobernar pero claudia"
"3.0","unotv","Skylar_84","19/05/2024","VOTEN X CLAUDIA SHEINBAUM  NO A LA CORRUPCION","9.0","voten x claudia sheinbaum no a la corrupcion"
"3.0","unotv","rodrigocaparrosonunez391","19/05/2024","Llevan diciendo que será diferente todo en unos años desde hace décadas carteles colgados diciendo que le FUTURO SE ACERCA yo lo veo igual o peor que hace 20 años","5.0","llevan diciendo que será diferente todo en unos años desde hace décadas carteles colgados diciendo que le futuro se acerca yo lo veo igual o peor que hace 20 años"
"3.0","unotv","user-bm3or1mb5m","19/05/2024","Ojala que el hijo de colocio gane precidente","2.0","ojala que el hijo de colocio gane precidente"
"3.0","unotv","willypetter7695","19/05/2024","Incheeee claudia no manches te sacaron los trapos al sol y ni supiste como defenderte, como es posible que te hayan puesto en vez de noroña y te lo dice alguien que participó en el partido del presidente cuando ganó por primera vez, soy de morena pero no manches te vuelas la barda con esas jaladas, no mereces gobernar y que me disculpe el señor presidente pero no eres la indicada.","10.0","incheeee claudia no manches te sacaron los trapos al sol y ni supiste como defenderte,como es posible que te hayan puesto en vez de noroña y te lo dice alguien que participó en el partido del presidente cuando ganó por primera vez,soy de morena pero no manches te vuelas la barda con esas jaladas,no mereces gobernar y que me disculpe el señor presidente pero no eres la indicada."
"3.0","unotv","bellanirahernandezlopez9042","19/05/2024","Sochil se basa a pura calumnia asia sheib pero ella no va a ganar porque no tiene nada bueno que ofreser no ofrese nada bueno","5.0","xochitl se basa a pura calumnia hacia sheinbaum pero ella no va a ganar porque no tiene nada bueno que ofreser no ofrese nada bueno"
"3.0","unotv","bellanirahernandezlopez9042","19/05/2024","Quieres tener un gabinete yeno de tu familia laborando dejando pobre el pueblo sochil","1.0","quieres tener un gabinete yeno de tu familia laborando dejando pobre el pueblo xochitl"
"3.0","unotv","bellanirahernandezlopez9042","19/05/2024","Entonces porque no evitaste las muertes del COVID donde estabas en esos momentos sochil","2.0","entonces porque no evitaste las muertes del covid donde estabas en esos momentos xochitl"
"3.0","unotv","bellanirahernandezlopez9042","19/05/2024","Importa más la crisis económica ya que todo los productos en los supermercados están muy caros sube cada rato los productos de  precios por qué no ablan de esto de que todo los productos en los super suben de precios y el sueldo no sube nada","0.0","importa más la crisis económica ya que todo los productos en los supermercados están muy caros sube cada rato los productos de precios por qué no hablan de esto de que todo los productos en los super suben de precios y el sueldo no sube nada"
"3.0","unotv","iracara4439","19/05/2024","Neta????? El servicio de salud cambio??? No pues yo tengo 2 cabezas...","8.0","neta?????el servicio de salud cambio???no pues yo tengo 2 cabezas..."
"3.0","unotv","hectortorrestoro2464","19/05/2024","Como aliarte  con Brasil ayuda a fortalecer a alianza con estados unidos, si Brasil  esta con  brics la competencia directa del dólar","3.0","como aliarte con brasil ayuda a fortalecer a alianza con estados unidos,si brasil esta con brics la competencia directa del dólar"
"3.0","unotv","hectortorrestoro2464","19/05/2024","Me queda claro no no votare por movimiento naranja","6.0","me queda claro no no votare por movimiento naranja"
"3.0","unotv","juliansinh9580","19/05/2024","Se dan cuenta que legalizar la marihuana le daría en la torre a los narcotraficantes?","27.0","se dan cuenta que legalizar la marihuana le daría en la torre a los narcotraficantes?"
"3.0","unotv","juliansinh9580","19/05/2024","Que caso tiene crear mas escuelas y universidades si al final la educación sigue siendo pobre con estrategias y métodos del siglo pasado.","17.0","que caso tiene crear más escuelas y universidades si al final la educación sigue siendo pobre con estrategias y métodos del siglo pasado."
"3.0","unotv","ArmandoTorres-zb3ho","19/05/2024","1:02:42, que alguien llame a una patrulla, acabo de presenciar una violada","4.0","1:02:42,que alguien llame a una patrulla,acabo de presenciar una violada"
"3.0","unotv","pabloalessed6437","19/05/2024","que onda con xochi??? esta loca","15.0","que onda con xochitl???esta loca"
"3.0","unotv","joseisraeldamasgonzalez9446","19/05/2024","SI, A LAS UNIVERSIDADES PERO NOS URGE LOS  SERVICIOS MÉDICOS.. ESO ES IMPORTANTE","5.0","si,a las universidades pero nos urge los servicios médicos..eso es importante"
"3.0","unotv","mariaguadalupeespinosa5737","19/05/2024","Como dice kiko cállate, cállate, cállate Xochitl que me desesperas!!!!!","13.0","como dice kiko cállate,cállate,cállate xochitl que me desesperas!!!!!"
"3.0","unotv","mariaaguilar4548","19/05/2024","La mas coherente y verdadera es Claudia Sheinbaun si no ahi FRAUDE por parte del PRIAN o del INE es muy obvio que ganara Claudia Sheinbaun","6.0","la más coherente y verdadera es claudia sheinbaum si no ahí fraude por parte del prian rpresentado por xochitl o del ine es muy obvio que ganara claudia sheinbaum"
"3.0","unotv","sergiolopez4702","19/05/2024","Xochitl dice q actuará independiente pero Si xochitl llega a la precidencia será el títere de los tres partidos a los q representa, difícilmente podrá lograr todo lo que dijo teniendo 3 partidos políticos que buscan interés propios","11.0","xochitl dice que actuará independiente pero si xochitl llega a la precidencia será el títere de los tres partidos a los que representa,difícilmente podrá lograr todo lo que dijo teniendo 3 partidos políticos que buscan interés propios"
"3.0","unotv","angizavala4102","19/05/2024","Hay Xóchitl","0.0","hay xochitl"
"3.0","unotv","alvarod27","19/05/2024","Cuidado con los votos del extranjero estan canselando voletas de personas que apoyan a morena y de los otros no cuidado con los fraudes","2.0","cuidado con los votos del extranjero estan canselando voletas de personas que apoyan a morena y de los otros no cuidado con los fraudes"
"3.0","unotv","hugomendoza7085","19/05/2024","Asi quieres ganar cochi?","3.0","así quieres ganar xochitl?"
"3.0","unotv","blackdiscompose","19/05/2024","36:08 empieza el debate...","17.0","36:08 empieza el debate..."
"3.0","unotv","pablogarcia319","19/05/2024","Comentaristas chayoteros","3.0","comentaristas chayoteros"
"3.0","unotv","sandraviridianazelocuateca5391","19/05/2024","Claudia es la Mera Presidenta de México","8.0","claudia es la mera presidenta de méxico"
"3.0","unotv","bonboncakess","19/05/2024","Primero los pobres no sirve, debe ser primero los empresarios q generan empleos","4.0","primero los pobres no sirve,debe hacer primero los empresarios que generan empleos"
"3.0","unotv","josecano182","19/05/2024","Por qué no proponen ayudar a los tortilleros y panaderos de México","3.0","por qué no proponen ayudar a los tortilleros y panaderos de méxico"
"3.0","unotv","luna-yh3nt","19/05/2024","Parece un capítulo de la familia peluche.. totalmente ridículo y surrealista.","7.0","parece un capítulo de la familia peluche..totalmente ridículo y surrealista."
"3.0","unotv","user-bt9cb4di7t","19/05/2024","Minuto 56:43 de verdad que poca educación tiene Xóchitl Gálvez , está hablando Claudia y está con sus carteles ... Ese ejemplo piensa dar está mujer , pero que se pueden esperar de una persona que quiere preguntarle a los muertos jajaj","16.0","minuto 56:43 de verdad que poca educación tiene xochitl galvez,está hablando claudia y está con sus carteles...ese ejemplo piensa dar está mujer,pero que se pueden esperar de una persona que quiere preguntarle a los muertos jajaj"
"3.0","unotv","joannygutierrez5067","19/05/2024","chochil: CLAUDIA!! hasme caso!!!","9.0","xochitl:claudia!!hasme caso!!!"
"3.0","unotv","joseguadalupevega2354","19/05/2024","Ya se estará viendo el día 2 de junio como vamos a recuperar la nación mexicana una nación llena de violencia y crimen que ya no podemos trabajar en paz por temor a que llegue un fulano y te quite tu dinero aaaaaaa pero dise el inquilino del palacio que no hay violencia pero que si hay crimen pues que tarado señor eso me supo como la serie del chavo del 8.","4.0","ya se estará viendo el día 2 de junio como vamos a recuperar la nación mexicana una nación llena de violencia y crimen que ya no podemos trabajar en paz por temor a que llegue un fulano y te quite tu dinero aaaaaaa pero dise el inquilino del palacio que no hay violencia pero que si hay crimen pues que tarado señor eso me supo como la serie del chavo del 8."
